"species","lat","long","elev","intercept","confint","slope","confslope"
"FRAEXC",48.8,9.4,250,-2.94443897916702,-4.95531959817187,-15.0341724828214,-9545.33272263809
"FRAEXC",48.8333,10.1,430,-2.83321334405679,-4.84999964573027,-15.2422568871173,-10018.4462578764
"FRAEXC",48.8667,10.25,490,-4.79080314415556,-9.38519634941993,0.140196240384131,-0.160235167117827
"FRAEXC",48.9833,12.9833,540,-26.5660685235382,-139956.918339212,-1.01456832042082e-15,-15931.0339178848
"FRAEXC",49.0667,13.1,690,-2.48490664980003,-4.52490184323187,-7.61788745900026,-4193.66539094474
"FRAEXC",49.0833,9.88333,370,-2.26087022271505,-3.34552340877137,-0.0297898201238061,-0.130675317488463
"FRAEXC",49.2667,8.75,180,-3.17742733448613,-4.70321949380235,0.0443724441146413,-0.0426592894859266
"FRAEXC",49.3167,9.41667,190,-2.55190463030792,-4.57871714499798,0.0726230964533029,-0.290005778993955
"FRAEXC",49.35,7.41667,280,-3.98040808018914,-6.29575829553031,0.059032614238359,-0.0698009379658849
"FRAEXC",49.4,11.4,450,-3.360461661718,-5.03702708744019,0.0344427795156912,-0.065518987112887
"FRAEXC",49.4667,7.56667,250,-1.25276296849566,-2.16004999435436,-15.9576692066924,-6506.7622972378
"FRAEXC",49.4667,8.98333,130,-25.5660685235304,-104779.910194992,-3.87204766312226e-16,-7144.78041786559
"FRAEXC",49.4667,9.58333,340,-3.09863781810383,-4.61853766142519,0.00986386561270336,-0.0961253506563314
"FRAEXC",49.5667,8.25,110,-2.69953175625059,-4.47635226679288,-0.0171432958485524,-0.279280984514905
"FRAEXC",49.8667,11,290,-2.33201124836268,-3.4546348787906,0.0150689090224184,-0.0616808838400644
"FRAEXC",49.8667,11.9,460,-2.18054687050101,-3.19369922235162,0.0251606335983817,-0.0407987311956167
"FRAEXC",50.1167,11.6167,370,-1.12202758201948,-1.97648043318132,-0.0374387470360793,-0.107759687357777
"FRAEXC",50.2,10.7667,310,-1.54044504094729,-2.78739178773666,-15.7988647710942,-6938.63526887106
"FRAEXC",50.5167,7.91667,320,-4.7976351133008,-8.2734477334535,0.150233092865975,-0.0472517481870754
"FRAEXC",50.5167,8.81667,170,-2.08887034182826,-3.09854842765836,-0.0250288532134036,-0.115019609822358
"FRAEXC",50.55,7.1,130.2206,-2.38856759596257,-3.85090653675431,-0.0137506389955183,-0.197316105983267
"FRAEXC",50.9167,6.71667,80,-2.80248203990173,-4.77182740839941,0.195212670609409,-0.0285880468902626
"FRAEXC",50.9167,7.56667,300,-0.779802367376006,-1.92837397238738,-0.0602015900891407,-0.175849140603256
"FRAEXC",50.9667,8.1,310,-0.916290731874219,-2.07582106232827,-16.8599785595226,-8630.14065243338
"FRAEXC",51.0333,9.83333,280,-25.5660685235304,-95013.337961076,-1.38411739741938e-15,-13090.0931550564
"FRAEXC",51.1333,9.01667,300,-2.7771708734429,-4.60241869756822,0.0122084332274573,-0.177922919394537
"FRAEXC",51.7,10.1667,150,-3.52525421651739,-6.3944004227995,0.0730530654008376,-0.343909720685076
"FRAEXC",51.9,6.78333,50,-25.5660685235304,-95562.5571053917,-3.06658859699089e-16,-13972.7134058685
"FRAEXC",51.9833,6.93333,50,-3.10049547533383,-4.75421673223232,0.102311991788505,-0.00365943184519124
"FRAEXC",52.8667,7.31667,10,-2.68972220726826,-3.962683571871,0.0758629786493685,0.00289885429934378
"FRAEXC",53.35,7.11667,1,-14.6127358219792,-38.2013802001924,0.532028428609813,-0.424629335537724
"FRAEXC",53.3833,9.21667,25,-4.52627688520394,-8.28643380797194,0.076980138570853,-0.124851363141096
"FRAEXC",54.1833,10.75,100,-26.5660685235383,-144133.821002076,-3.86170459392348e-16,-17734.841568857
"QUEROB",45.5667,14.25,424,-0.342485436542083,-1.1021199376701,-0.0934396639156085,-0.194637589049947
"QUEROB",47.8,14.9167,527,-25.5660685235304,-130393.096858558,-9.54629042638849e-16,-6894.95469425134
"QUEROB",47.8333,10.8,830,-2.90669253031326,-4.28547355209183,0.0444005873650238,-0.0343085558240906
"QUEROB",48,10.6,620,-2.94612191661348,-5.09902085023127,0.0983095258952948,-0.177734054429378
"QUEROB",48.05,11.1,550,-1.60943791243426,-2.8490279770434,-15.5948972011156,-6486.64393481504
"QUEROB",48.1667,12,540,-2.7080502011025,-4.73229230011312,-15.8043812949811,-12461.6388751412
"QUEROB",48.3667,9.33333,750,-3.62193933468711,-6.29362771189864,0.0480570196280483,-0.10443421486845
"QUEROB",48.3833,8.28333,420,-1.56114488512948,-2.54277035030822,-0.0292509993726102,-0.120515558802653
"QUEROB",48.45,10.2667,450,-1.85719823752398,-2.78664559109379,-0.0350882053096442,-0.123736152876056
"QUEROB",48.6833,9.51667,350,-1.1446760087033,-1.99581706910298,-0.0337757343445101,-0.129990231505405
"QUEROB",48.7333,13.4833,450,-2.7080502011025,-4.73229230011312,-15.8043812949811,-12461.6388751407
"QUEROB",48.9,11,440,-2.89817774754392,-4.41729264459591,0.00289389363119194,-0.102015439413812
"QUEROB",48.95,8.4,130,-2.00624148267267,-2.99958671291627,0.0402522850692383,-0.0273294237597551
"QUEROB",48.9833,12.9833,540,-2.99573227355467,-5.00409771881852,-14.8657095505828,-9002.8736935009
"QUEROB",48.9833,9.58333,290,-1.1534456410079,-1.93336043687172,-0.18979536227234,-0.419374863191932
"QUEROB",49.0833,9.88333,370,-1.13304701812804,-1.86911728620092,-0.0324671901800453,-0.098185865262647
"QUEROB",49.3167,7.13333,320,-25.5660685235304,-102683.888069691,-1.19193459896977e-15,-15526.8182007805
"QUEROB",49.3167,9.41667,190,-0.980829253011765,-2.30773114318733,-16.3731282358542,-6990.09822743642
"QUEROB",49.3667,11.1,350,-2.56494935746173,-4.59890010737087,-15.2650978050627,-8863.28961546329
"QUEROB",49.8,9.93333,210,-0.808470352835583,-1.57183617117458,-0.0548203617154467,-0.134467881971241
"QUEROB",50,5.73333,500,-2.39789527281919,-4.44501088998314,-5.35783932089922,-4051.91880682936
"QUEROB",50.0333,10.5,230,-1.80233892753186,-3.31463312363991,-0.0273510873921332,-0.215835774031041
"QUEROB",50.1167,11.6167,370,-1.51989140515846,-2.32391171213889,0.0173494418599011,-0.0383582616515536
"QUEROB",50.1333,6.35,360,-3.55194356049817,-6.209700851397,0.0256093200597327,-0.328196761267945
"QUEROB",50.2167,9.61667,220,-8.67599645805987,-20.6933467459749,0.233970973656949,-0.19396691546674
"QUEROB",50.3333,12.2333,485,-25.5660685235305,-87153.2759080244,3.22194074861437e-16,-7028.33752819934
"QUEROB",50.4167,6.43333,630,-25.5660685235304,-121515.878547105,-2.72067936713626e-15,-27690.2120886416
"QUEROB",50.55,7.1,130.2206,-2.23044164396369,-3.56072717077474,0.0061968885457214,-0.147015897736859
"QUEROB",50.6333,10.15,485,-1.79175946922834,-3.01401175598926,-15.0469324460613,-5404.88792209193
"QUEROB",50.7333,8.7,180,-2.22944683225999,-3.35325607055915,-0.0125183523718968,-0.106239655911151
"QUEROB",50.75,13.75,760,-25.5660685235304,-111816.683322968,-7.2498569403848e-16,-6123.81718989347
"QUEROB",50.8667,9.46667,330,-1.90954250488508,-2.95960962549776,-14.9775347887883,-5536.80163798102
"QUEROB",50.9,13.6667,325,-1.69004682526803,-2.78704508046145,-0.440535846384924,-1.43379752964093
"QUEROB",50.95,11.3,350,-2.48881303021829,-4.14557349231748,-0.0817901457375328,-0.403370272125204
"QUEROB",50.9667,8.1,310,-1.79175946922816,-3.28870668898518,-16.0211748581497,-8788.66120494354
"QUEROB",51.0333,14.95,210,-26.5660685235383,-136010.599327097,-4.46058016603892e-16,-12934.8715878117
"QUEROB",51.2833,9.63333,220,-2.7552394194191,-4.28672009599966,0.000384170378251723,-0.102225300909154
"QUEROB",51.3333,9.66667,500,-2.07136205689664,-3.62685728104901,0.00965315835543969,-0.26086596994373
"QUEROB",51.4,8.06667,200,-0.847297860387233,-2.19980150366972,-16.7249587435422,-7794.72369511055
"QUEROB",51.5333,9.93333,150,-3.08705222268311,-4.53476900257765,0.0558610713835733,-0.0232959238773016
"QUEROB",51.7,10.1667,150,-25.5660685235305,-106233.100733352,1.20609161342886e-15,-18923.4384099858
"QUEROB",51.7,10.4167,340,-26.5660685235382,-144365.740592358,-1.61464114594556e-15,-17903.0712028894
"QUEROB",51.8667,9.08333,140,-25.5660685235304,-98297.3394740004,6.60300412461482e-16,-14223.8744988692
"QUEROB",52.1,10.1667,100,-25.5660685235305,-111829.575274675,1.08373460299212e-15,-17372.7994391166
"QUEROB",52.6,6.85,15,-1.39107473299857,-2.45023203272365,-0.0527805246203022,-0.21814040246966
"QUEROB",52.9,8.58333,35,-3.18285326950568,-5.01149140538068,0.00701834905146095,-0.158831639048953
"QUEROB",52.9167,8.81667,40,-2.42819038138057,-4.03322381448745,0.0511586480277104,-0.0569030122359161
"QUEROB",53.0333,9.83333,75,-1.52194594461526,-2.36484934938406,0.0147588115762137,-0.0425228858526027
"QUEROB",53.5833,10.8167,30,-3.52525421651739,-6.3944004227995,0.0730530654008376,-0.343909720685076
"QUEROB",53.6,13.8333,20,-25.5660685235304,-98754.7417591635,-8.60622280120693e-16,-15356.6079077621
"QUEROB",53.6,9.48333,7,-3.48527047545526,-6.13143396975392,0.025669042627484,-0.324283207882834
"QUEROB",53.7,10.7833,35,-3.27222596122774,-5.2356489118256,0.0192786916256001,-0.111350046434706
"QUEROB",54.2167,10.6167,60,-3.5278458302238,-6.31198550196743,0.053542149488361,-0.338479120980439
