"CULT_ID","PLANT_ID","BBCH","N","meanyr","description","sci_name","cult_name"
430,220,87,3,2012.33333333333,"Fruits ripe for picking","Malus x domestica","Goldparm"
430,220,60,49,1976.67346938776,"Beginning of flowering ","Malus x domestica","Goldparm"
430,220,94,29,1977.96551724138,"Autumnal coloring of leaves (50%)","Malus x domestica","Goldparm"
432,220,65,4,1955.25,"Full flowering","Malus x domestica","Charlamowsky"
432,220,60,5,1956.6,"Beginning of flowering ","Malus x domestica","Charlamowsky"
432,220,69,2,1956,"End of flowering","Malus x domestica","Charlamowsky"
433,220,65,1,2014,"Full flowering","Malus x domestica","Cox Orange Renette"
433,220,95,1,2013,"50 % autumnal leaf fall","Malus x domestica","Cox Orange Renette"
433,220,11,1,2014,"Leaf unfolding (first visible leaf stalk)","Malus x domestica","Cox Orange Renette"
433,220,94,1,2013,"Autumnal coloring of leaves (50%)","Malus x domestica","Cox Orange Renette"
433,220,69,4,2013.25,"End of flowering","Malus x domestica","Cox Orange Renette"
433,220,87,4,2012.5,"Fruits ripe for picking","Malus x domestica","Cox Orange Renette"
433,220,60,5,2013,"Beginning of flowering ","Malus x domestica","Cox Orange Renette"
433,220,7,5,2012.8,"Beginning of sprouting","Malus x domestica","Cox Orange Renette"
433,220,86,1,2014,"First ripe fruits","Malus x domestica","Cox Orange Renette"
435,220,60,1,2012,"Beginning of flowering ","Malus x domestica","Delbarestival"
436,220,95,1,2011,"50 % autumnal leaf fall","Malus x domestica","Gloster"
436,220,87,1,2011,"Fruits ripe for picking","Malus x domestica","Gloster"
436,220,60,1,2011,"Beginning of flowering ","Malus x domestica","Gloster"
436,220,7,1,2011,"Beginning of sprouting","Malus x domestica","Gloster"
437,220,87,6,2012.66666666667,"Fruits ripe for picking","Malus x domestica","Golden delicius"
437,220,100,8,2004,"Harvest","Malus x domestica","Golden delicius"
437,220,65,19,2007.94736842105,"Full flowering","Malus x domestica","Golden delicius"
437,220,60,27,2009.11111111111,"Beginning of flowering ","Malus x domestica","Golden delicius"
437,220,81,7,2004.14285714286,"Beginning of ripening","Malus x domestica","Golden delicius"
437,220,69,23,2009.78260869565,"End of flowering","Malus x domestica","Golden delicius"
437,220,7,7,2012.57142857143,"Beginning of sprouting","Malus x domestica","Golden delicius"
437,220,94,12,2007.66666666667,"Autumnal coloring of leaves (50%)","Malus x domestica","Golden delicius"
437,220,86,5,2009.6,"First ripe fruits","Malus x domestica","Golden delicius"
437,220,95,11,2008.18181818182,"50 % autumnal leaf fall","Malus x domestica","Golden delicius"
437,220,96,1,2003,"Coloring of leaves (100%)","Malus x domestica","Golden delicius"
437,220,11,7,2009.42857142857,"Leaf unfolding (first visible leaf stalk)","Malus x domestica","Golden delicius"
437,220,97,1,2003,"End of autumnal leaf fall (95% fallen)","Malus x domestica","Golden delicius"
438,220,69,16,2012.25,"End of flowering","Malus x domestica","Gravensteiner"
438,220,94,14,2011.92857142857,"Autumnal coloring of leaves (50%)","Malus x domestica","Gravensteiner"
438,220,60,20,2012.3,"Beginning of flowering ","Malus x domestica","Gravensteiner"
438,220,87,13,2012,"Fruits ripe for picking","Malus x domestica","Gravensteiner"
438,220,7,20,2012.3,"Beginning of sprouting","Malus x domestica","Gravensteiner"
438,220,95,13,2012,"50 % autumnal leaf fall","Malus x domestica","Gravensteiner"
440,152,86,46,1981.84782608696,"First ripe fruits","Rosa","Wildrose"
440,152,11,1,1962,"Leaf unfolding (first visible leaf stalk)","Rosa","Wildrose"
440,152,65,55,1981.25454545455,"Full flowering","Rosa","Wildrose"
440,152,60,59,1982.35593220339,"Beginning of flowering ","Rosa","Wildrose"
475,179,60,22,2013.5,"Beginning of flowering ","Papaver","Papaver rhoeas"
475,179,65,23,2013.52173913043,"Full flowering","Papaver","Papaver rhoeas"
491,222,69,2,2013.5,"End of flowering","Prunus avium","Hedelfinger"
491,222,60,2,2013.5,"Beginning of flowering ","Prunus avium","Hedelfinger"
491,222,87,2,2013.5,"Fruits ripe for picking","Prunus avium","Hedelfinger"
492,222,69,1,2013,"End of flowering","Prunus avium","Sunburst"
492,222,87,1,2013,"Fruits ripe for picking","Prunus avium","Sunburst"
492,222,60,2,2012.5,"Beginning of flowering ","Prunus avium","Sunburst"
493,222,60,1,2013,"Beginning of flowering ","Prunus avium","Hardy Giant"
494,222,94,6,2012.16666666667,"Autumnal coloring of leaves (50%)","Prunus avium","Regina"
494,222,60,7,2012.28571428571,"Beginning of flowering ","Prunus avium","Regina"
494,222,87,6,2012.16666666667,"Fruits ripe for picking","Prunus avium","Regina"
494,222,69,7,2012.28571428571,"End of flowering","Prunus avium","Regina"
495,222,69,8,2009.125,"End of flowering","Prunus avium","Schwarze Knorpelkirsche"
495,222,87,8,2009.125,"Fruits ripe for picking","Prunus avium","Schwarze Knorpelkirsche"
495,222,60,9,2009.44444444444,"Beginning of flowering ","Prunus avium","Schwarze Knorpelkirsche"
495,222,94,7,2012,"Autumnal coloring of leaves (50%)","Prunus avium","Schwarze Knorpelkirsche"
500,220,87,4,2012.25,"Fruits ripe for picking","Malus x domestica","James Grieve"
500,220,7,6,2012.5,"Beginning of sprouting","Malus x domestica","James Grieve"
500,220,69,6,2012.5,"End of flowering","Malus x domestica","James Grieve"
500,220,94,3,2012,"Autumnal coloring of leaves (50%)","Malus x domestica","James Grieve"
500,220,60,6,2012.5,"Beginning of flowering ","Malus x domestica","James Grieve"
500,220,95,3,2012,"50 % autumnal leaf fall","Malus x domestica","James Grieve"
501,220,87,9,2012.11111111111,"Fruits ripe for picking","Malus x domestica","Jonagold"
501,220,94,10,2012.1,"Autumnal coloring of leaves (50%)","Malus x domestica","Jonagold"
501,220,60,9,2012.11111111111,"Beginning of flowering ","Malus x domestica","Jonagold"
501,220,69,9,2012.11111111111,"End of flowering","Malus x domestica","Jonagold"
501,220,7,10,2012.1,"Beginning of sprouting","Malus x domestica","Jonagold"
501,220,95,10,2012.1,"50 % autumnal leaf fall","Malus x domestica","Jonagold"
503,220,94,6,2012.33333333333,"Autumnal coloring of leaves (50%)","Malus x domestica","Roter Boskoop"
503,220,87,5,2012.4,"Fruits ripe for picking","Malus x domestica","Roter Boskoop"
503,220,60,7,2012.28571428571,"Beginning of flowering ","Malus x domestica","Roter Boskoop"
503,220,95,5,2012.4,"50 % autumnal leaf fall","Malus x domestica","Roter Boskoop"
503,220,7,5,2012.6,"Beginning of sprouting","Malus x domestica","Roter Boskoop"
503,220,69,5,2012.4,"End of flowering","Malus x domestica","Roter Boskoop"
504,220,7,1,2013,"Beginning of sprouting","Malus x domestica","Royal Gala"
504,220,60,1,2013,"Beginning of flowering ","Malus x domestica","Royal Gala"
505,220,94,2,2011.5,"Autumnal coloring of leaves (50%)","Malus x domestica","Rubinette"
505,220,87,2,2011.5,"Fruits ripe for picking","Malus x domestica","Rubinette"
505,220,69,2,2011.5,"End of flowering","Malus x domestica","Rubinette"
505,220,60,2,2011.5,"Beginning of flowering ","Malus x domestica","Rubinette"
505,220,7,2,2011.5,"Beginning of sprouting","Malus x domestica","Rubinette"
505,220,95,2,2011.5,"50 % autumnal leaf fall","Malus x domestica","Rubinette"
506,220,7,3,2012.66666666667,"Beginning of sprouting","Malus x domestica","Wei"
506,220,60,4,2012.75,"Beginning of flowering ","Malus x domestica","Wei"
506,220,87,2,2012.5,"Fruits ripe for picking","Malus x domestica","Wei"
506,220,69,3,2013,"End of flowering","Malus x domestica","Wei"
506,220,94,2,2012.5,"Autumnal coloring of leaves (50%)","Malus x domestica","Wei"
506,220,95,2,2012.5,"50 % autumnal leaf fall","Malus x domestica","Wei"
507,220,94,20,2011,"Autumnal coloring of leaves (50%)","Malus x domestica","Kronprinz"
507,220,7,25,2012.4,"Beginning of sprouting","Malus x domestica","Kronprinz"
507,220,60,29,2011.62068965517,"Beginning of flowering ","Malus x domestica","Kronprinz"
507,220,87,20,2011,"Fruits ripe for picking","Malus x domestica","Kronprinz"
507,220,95,19,2010.94736842105,"50 % autumnal leaf fall","Malus x domestica","Kronprinz"
507,220,69,23,2011.21739130435,"End of flowering","Malus x domestica","Kronprinz"
508,220,95,1,2013,"50 % autumnal leaf fall","Malus x domestica","Elstar"
508,220,60,1,2013,"Beginning of flowering ","Malus x domestica","Elstar"
508,220,94,1,2013,"Autumnal coloring of leaves (50%)","Malus x domestica","Elstar"
508,220,87,1,2013,"Fruits ripe for picking","Malus x domestica","Elstar"
508,220,7,1,2013,"Beginning of sprouting","Malus x domestica","Elstar"
509,220,60,8,2012.125,"Beginning of flowering ","Malus x domestica","Idared"
509,220,94,5,2011.8,"Autumnal coloring of leaves (50%)","Malus x domestica","Idared"
509,220,95,5,2011.8,"50 % autumnal leaf fall","Malus x domestica","Idared"
509,220,87,6,2012,"Fruits ripe for picking","Malus x domestica","Idared"
509,220,7,6,2012,"Beginning of sprouting","Malus x domestica","Idared"
509,220,69,7,2012.14285714286,"End of flowering","Malus x domestica","Idared"
510,220,69,71,2000.3661971831,"End of flowering","Malus x domestica","Jonathan"
510,220,89,1,2000,"Fruits fully ripe","Malus x domestica","Jonathan"
510,220,60,82,1998.03658536585,"Beginning of flowering ","Malus x domestica","Jonathan"
510,220,87,11,2013,"Fruits ripe for picking","Malus x domestica","Jonathan"
510,220,96,6,2009.83333333333,"Coloring of leaves (100%)","Malus x domestica","Jonathan"
510,220,7,3,2011.66666666667,"Beginning of sprouting","Malus x domestica","Jonathan"
510,220,94,47,1998.29787234043,"Autumnal coloring of leaves (50%)","Malus x domestica","Jonathan"
510,220,100,51,1994.8431372549,"Harvest","Malus x domestica","Jonathan"
510,220,11,9,2008.88888888889,"Leaf unfolding (first visible leaf stalk)","Malus x domestica","Jonathan"
510,220,81,52,1998.26923076923,"Beginning of ripening","Malus x domestica","Jonathan"
510,220,86,6,2006.16666666667,"First ripe fruits","Malus x domestica","Jonathan"
510,220,95,44,1998.61363636364,"50 % autumnal leaf fall","Malus x domestica","Jonathan"
510,220,65,78,1996.79487179487,"Full flowering","Malus x domestica","Jonathan"
510,220,97,6,2009.83333333333,"End of autumnal leaf fall (95% fallen)","Malus x domestica","Jonathan"
511,220,94,1,1967,"Autumnal coloring of leaves (50%)","Malus x domestica","Japanischer Apfel"
511,220,100,1,1967,"Harvest","Malus x domestica","Japanischer Apfel"
511,220,95,1,1967,"50 % autumnal leaf fall","Malus x domestica","Japanischer Apfel"
520,666,65,87,2011.8275862069,"Full flowering","Vaccinium","Vaccinium myrtillus"
520,666,11,82,2012.10975609756,"Leaf unfolding (first visible leaf stalk)","Vaccinium","Vaccinium myrtillus"
520,666,60,6978,1970.45801089137,"Beginning of flowering ","Vaccinium","Vaccinium myrtillus"
520,666,7,78,2012.08974358974,"Beginning of sprouting","Vaccinium","Vaccinium myrtillus"
520,666,86,5264,1966.58814589666,"First ripe fruits","Vaccinium","Vaccinium myrtillus"
520,666,87,75,2011.92,"Fruits ripe for picking","Vaccinium","Vaccinium myrtillus"
520,666,92,515,2005.66796116505,"Leaves beginning to discolour","Vaccinium","Vaccinium myrtillus"
521,666,86,46,2012.95652173913,"First ripe fruits","Vaccinium","Vaccinium vitis-idaea"
521,666,87,44,2013,"Fruits ripe for picking","Vaccinium","Vaccinium vitis-idaea"
521,666,65,47,2012.97872340426,"Full flowering","Vaccinium","Vaccinium vitis-idaea"
543,661,86,348,1983.66091954023,"First ripe fruits","Cornus","Cornus mas"
543,661,95,2,1954,"50 % autumnal leaf fall","Cornus","Cornus mas"
543,661,60,9604,1998.60027072053,"Beginning of flowering ","Cornus","Cornus mas"
543,661,11,15,1957.4,"Leaf unfolding (first visible leaf stalk)","Cornus","Cornus mas"
543,661,65,379,1984.327176781,"Full flowering","Cornus","Cornus mas"
557,191,60,4,1927,"Beginning of flowering ","Helleborus","Helleborus niger"
562,664,61,32,2010.5,"Flowering 10% (male)","Geranium","Geranium sylvaticum"
577,111,85,13,2013,"Soft dough","Quercus robur (Q.peduncula)","Quercus ilex"
577,111,65,26,2013.46153846154,"Full flowering","Quercus robur (Q.peduncula)","Quercus ilex"
578,202,69,6,2009.83333333333,"End of flowering","Prunus persica","Red Haven"
578,202,94,2,2010.5,"Autumnal coloring of leaves (50%)","Prunus persica","Red Haven"
578,202,65,11,2009.27272727273,"Full flowering","Prunus persica","Red Haven"
578,202,100,5,2008.6,"Harvest","Prunus persica","Red Haven"
578,202,60,13,2009.15384615385,"Beginning of flowering ","Prunus persica","Red Haven"
578,202,81,6,2008.83333333333,"Beginning of ripening","Prunus persica","Red Haven"
578,202,95,2,2010.5,"50 % autumnal leaf fall","Prunus persica","Red Haven"
579,202,65,2,1962.5,"Full flowering","Prunus persica","Alberta"
579,202,95,2,1962.5,"50 % autumnal leaf fall","Prunus persica","Alberta"
579,202,81,3,1964,"Beginning of ripening","Prunus persica","Alberta"
579,202,69,2,1962.5,"End of flowering","Prunus persica","Alberta"
579,202,100,3,1964,"Harvest","Prunus persica","Alberta"
579,202,60,2,1962.5,"Beginning of flowering ","Prunus persica","Alberta"
580,202,100,3,1992,"Harvest","Prunus persica","Dixired"
580,202,69,3,1992,"End of flowering","Prunus persica","Dixired"
580,202,65,3,1992,"Full flowering","Prunus persica","Dixired"
580,202,94,2,1994.5,"Autumnal coloring of leaves (50%)","Prunus persica","Dixired"
580,202,60,3,1992,"Beginning of flowering ","Prunus persica","Dixired"
580,202,95,3,1992,"50 % autumnal leaf fall","Prunus persica","Dixired"
580,202,81,3,1992,"Beginning of ripening","Prunus persica","Dixired"
581,202,81,40,1979.3,"Beginning of ripening","Prunus persica","Hale"
581,202,65,41,1981.09756097561,"Full flowering","Prunus persica","Hale"
581,202,69,31,1981.32258064516,"End of flowering","Prunus persica","Hale"
581,202,95,37,1979.21621621622,"50 % autumnal leaf fall","Prunus persica","Hale"
581,202,60,43,1979.83720930233,"Beginning of flowering ","Prunus persica","Hale"
581,202,100,46,1979.45652173913,"Harvest","Prunus persica","Hale"
581,202,94,28,1982.32142857143,"Autumnal coloring of leaves (50%)","Prunus persica","Hale"
582,202,60,16,1980.5625,"Beginning of flowering ","Prunus persica","Springtime"
582,202,95,10,1980.3,"50 % autumnal leaf fall","Prunus persica","Springtime"
582,202,81,18,1977,"Beginning of ripening","Prunus persica","Springtime"
582,202,94,9,1981.33333333333,"Autumnal coloring of leaves (50%)","Prunus persica","Springtime"
582,202,65,16,1980.5625,"Full flowering","Prunus persica","Springtime"
582,202,69,15,1979.46666666667,"End of flowering","Prunus persica","Springtime"
582,202,100,17,1977.47058823529,"Harvest","Prunus persica","Springtime"
583,209,81,1,2008,"Beginning of ripening","Actinidia deliciosa","Bruno"
583,209,60,1,2010,"Beginning of flowering ","Actinidia deliciosa","Bruno"
583,209,69,1,2010,"End of flowering","Actinidia deliciosa","Bruno"
584,209,69,9,2009.44444444444,"End of flowering","Actinidia deliciosa","Hayward"
584,209,97,1,2014,"End of autumnal leaf fall (95% fallen)","Actinidia deliciosa","Hayward"
584,209,100,2,2009.5,"Harvest","Actinidia deliciosa","Hayward"
584,209,81,4,2009.5,"Beginning of ripening","Actinidia deliciosa","Hayward"
584,209,60,9,2009.44444444444,"Beginning of flowering ","Actinidia deliciosa","Hayward"
584,209,96,1,2014,"Coloring of leaves (100%)","Actinidia deliciosa","Hayward"
584,209,65,8,2009.375,"Full flowering","Actinidia deliciosa","Hayward"
584,209,87,2,2014,"Fruits ripe for picking","Actinidia deliciosa","Hayward"
585,227,60,7,1955.71428571429,"Beginning of flowering ","Pyrus communis","Jakob"
585,227,65,4,1955.25,"Full flowering","Pyrus communis","Jakob"
585,227,69,2,1957,"End of flowering","Pyrus communis","Jakob"
586,227,60,15,1978.8,"Beginning of flowering ","Pyrus communis","Bunte Julibirne"
586,227,65,16,1979.0625,"Full flowering","Pyrus communis","Bunte Julibirne"
586,227,100,15,1977.2,"Harvest","Pyrus communis","Bunte Julibirne"
586,227,95,11,1980.27272727273,"50 % autumnal leaf fall","Pyrus communis","Bunte Julibirne"
586,227,69,14,1978.78571428571,"End of flowering","Pyrus communis","Bunte Julibirne"
586,227,81,12,1978.91666666667,"Beginning of ripening","Pyrus communis","Bunte Julibirne"
586,227,94,10,1981.2,"Autumnal coloring of leaves (50%)","Pyrus communis","Bunte Julibirne"
587,227,60,7,2007,"Beginning of flowering ","Pyrus communis","Junsko Zlato"
587,227,81,6,2007,"Beginning of ripening","Pyrus communis","Junsko Zlato"
587,227,65,6,2007,"Full flowering","Pyrus communis","Junsko Zlato"
587,227,100,4,2005.25,"Harvest","Pyrus communis","Junsko Zlato"
587,227,94,4,2005.25,"Autumnal coloring of leaves (50%)","Pyrus communis","Junsko Zlato"
587,227,69,6,2006.33333333333,"End of flowering","Pyrus communis","Junsko Zlato"
587,227,95,4,2005.25,"50 % autumnal leaf fall","Pyrus communis","Junsko Zlato"
588,227,95,64,1983.09375,"50 % autumnal leaf fall","Pyrus communis","Pastorenbirne"
588,227,100,69,1985.69565217391,"Harvest","Pyrus communis","Pastorenbirne"
588,227,94,58,1984.84482758621,"Autumnal coloring of leaves (50%)","Pyrus communis","Pastorenbirne"
588,227,60,97,1982.87628865979,"Beginning of flowering ","Pyrus communis","Pastorenbirne"
588,227,69,83,1985.61445783133,"End of flowering","Pyrus communis","Pastorenbirne"
588,227,65,94,1982.84042553191,"Full flowering","Pyrus communis","Pastorenbirne"
588,227,81,66,1986.15151515152,"Beginning of ripening","Pyrus communis","Pastorenbirne"
589,227,60,6,1956.66666666667,"Beginning of flowering ","Pyrus communis","Karamanka"
589,227,65,5,1956,"Full flowering","Pyrus communis","Karamanka"
589,227,94,1,1958,"Autumnal coloring of leaves (50%)","Pyrus communis","Karamanka"
589,227,100,2,1958.5,"Harvest","Pyrus communis","Karamanka"
589,227,95,2,1959,"50 % autumnal leaf fall","Pyrus communis","Karamanka"
589,227,69,3,1958,"End of flowering","Pyrus communis","Karamanka"
589,227,81,2,1958.5,"Beginning of ripening","Pyrus communis","Karamanka"
590,227,94,9,2010.22222222222,"Autumnal coloring of leaves (50%)","Pyrus communis","Williams"
590,227,69,17,2004.70588235294,"End of flowering","Pyrus communis","Williams"
590,227,86,1,2014,"First ripe fruits","Pyrus communis","Williams"
590,227,11,1,2014,"Leaf unfolding (first visible leaf stalk)","Pyrus communis","Williams"
590,227,65,22,2003.40909090909,"Full flowering","Pyrus communis","Williams"
590,227,87,1,2014,"Fruits ripe for picking","Pyrus communis","Williams"
590,227,95,9,2010.22222222222,"50 % autumnal leaf fall","Pyrus communis","Williams"
590,227,81,15,2005.6,"Beginning of ripening","Pyrus communis","Williams"
590,227,60,21,2005.09523809524,"Beginning of flowering ","Pyrus communis","Williams"
590,227,100,15,2006,"Harvest","Pyrus communis","Williams"
591,212,81,5,1962,"Beginning of ripening","Citrus ? limon","Lunario"
591,212,69,4,1970,"End of flowering","Citrus ? limon","Lunario"
591,212,65,6,1964.16666666667,"Full flowering","Citrus ? limon","Lunario"
591,212,60,5,1962.2,"Beginning of flowering ","Citrus ? limon","Lunario"
591,212,100,4,1959.25,"Harvest","Citrus ? limon","Lunario"
592,213,100,6,1990.66666666667,"Harvest","Citrus reticulata","Satsuma"
592,213,69,6,1999,"End of flowering","Citrus reticulata","Satsuma"
592,213,81,6,1994.83333333333,"Beginning of ripening","Citrus reticulata","Satsuma"
592,213,60,13,1994.30769230769,"Beginning of flowering ","Citrus reticulata","Satsuma"
592,213,65,8,1994.375,"Full flowering","Citrus reticulata","Satsuma"
593,781,100,2,1981.5,"Harvest","Olea europea","Oblica"
593,781,60,7,1984.42857142857,"Beginning of flowering ","Olea europea","Oblica"
593,781,65,7,1984.42857142857,"Full flowering","Olea europea","Oblica"
593,781,69,3,1991.66666666667,"End of flowering","Olea europea","Oblica"
593,781,81,1,1953,"Beginning of ripening","Olea europea","Oblica"
594,781,81,10,1970.6,"Beginning of ripening","Olea europea","Zutica"
594,781,60,14,1971.92857142857,"Beginning of flowering ","Olea europea","Zutica"
594,781,69,14,1971.92857142857,"End of flowering","Olea europea","Zutica"
594,781,100,11,1971.90909090909,"Harvest","Olea europea","Zutica"
594,781,65,15,1971.13333333333,"Full flowering","Olea europea","Zutica"
595,225,81,9,1964.22222222222,"Beginning of ripening","Prunus domestica","Bosanska"
595,225,100,9,1964.22222222222,"Harvest","Prunus domestica","Bosanska"
595,225,60,9,1964.22222222222,"Beginning of flowering ","Prunus domestica","Bosanska"
595,225,65,8,1963.625,"Full flowering","Prunus domestica","Bosanska"
595,225,95,2,1964.5,"50 % autumnal leaf fall","Prunus domestica","Bosanska"
595,225,94,2,1962,"Autumnal coloring of leaves (50%)","Prunus domestica","Bosanska"
595,225,69,6,1965,"End of flowering","Prunus domestica","Bosanska"
596,225,69,7,1987.42857142857,"End of flowering","Prunus domestica","Dzanarika"
596,225,94,2,1993.5,"Autumnal coloring of leaves (50%)","Prunus domestica","Dzanarika"
596,225,100,4,1989.25,"Harvest","Prunus domestica","Dzanarika"
596,225,81,2,1976,"Beginning of ripening","Prunus domestica","Dzanarika"
596,225,65,10,1989.2,"Full flowering","Prunus domestica","Dzanarika"
596,225,95,2,1993.5,"50 % autumnal leaf fall","Prunus domestica","Dzanarika"
596,225,60,10,1989.2,"Beginning of flowering ","Prunus domestica","Dzanarika"
597,225,81,106,1984.83962264151,"Beginning of ripening","Prunus domestica","Prunus domestica Pozegaca"
597,225,97,3,2014,"End of autumnal leaf fall (95% fallen)","Prunus domestica","Prunus domestica Pozegaca"
597,225,69,112,1987.66071428571,"End of flowering","Prunus domestica","Prunus domestica Pozegaca"
597,225,65,128,1984.0078125,"Full flowering","Prunus domestica","Prunus domestica Pozegaca"
597,225,60,133,1984.41353383459,"Beginning of flowering ","Prunus domestica","Prunus domestica Pozegaca"
597,225,100,96,1983.51041666667,"Harvest","Prunus domestica","Prunus domestica Pozegaca"
597,225,87,4,2014,"Fruits ripe for picking","Prunus domestica","Prunus domestica Pozegaca"
597,225,95,87,1983.06896551724,"50 % autumnal leaf fall","Prunus domestica","Prunus domestica Pozegaca"
597,225,96,4,2014,"Coloring of leaves (100%)","Prunus domestica","Prunus domestica Pozegaca"
597,225,94,85,1985.03529411765,"Autumnal coloring of leaves (50%)","Prunus domestica","Prunus domestica Pozegaca"
598,215,95,11,1981.72727272727,"50 % autumnal leaf fall","Ficus","Petrovaca"
598,215,94,9,1988.22222222222,"Autumnal coloring of leaves (50%)","Ficus","Petrovaca"
598,215,65,2,1979.5,"Full flowering","Ficus","Petrovaca"
598,215,81,20,1971.1,"Beginning of ripening","Ficus","Petrovaca"
598,215,100,20,1976.3,"Harvest","Ficus","Petrovaca"
598,215,69,1,2007,"End of flowering","Ficus","Petrovaca"
598,215,60,5,1965.2,"Beginning of flowering ","Ficus","Petrovaca"
599,215,69,1,1971,"End of flowering","Ficus","Rezavica"
599,215,94,7,1979.28571428571,"Autumnal coloring of leaves (50%)","Ficus","Rezavica"
599,215,100,6,1981.16666666667,"Harvest","Ficus","Rezavica"
599,215,81,8,1978.375,"Beginning of ripening","Ficus","Rezavica"
599,215,95,7,1976,"50 % autumnal leaf fall","Ficus","Rezavica"
600,215,100,1,1973,"Harvest","Ficus","Suselica"
601,215,100,9,1959.11111111111,"Harvest","Ficus","Zamorcica"
601,215,94,3,1962,"Autumnal coloring of leaves (50%)","Ficus","Zamorcica"
601,215,81,9,1959.11111111111,"Beginning of ripening","Ficus","Zamorcica"
601,215,60,5,1955.4,"Beginning of flowering ","Ficus","Zamorcica"
601,215,95,6,1958.5,"50 % autumnal leaf fall","Ficus","Zamorcica"
601,215,65,1,1952,"Full flowering","Ficus","Zamorcica"
602,222,100,3,1956.33333333333,"Harvest","Prunus avium","Prunus avium Germersdorfer"
602,222,87,4,2014,"Fruits ripe for picking","Prunus avium","Prunus avium Germersdorfer"
602,222,95,4,2014,"50 % autumnal leaf fall","Prunus avium","Prunus avium Germersdorfer"
602,222,86,4,2014,"First ripe fruits","Prunus avium","Prunus avium Germersdorfer"
602,222,81,2,1956.5,"Beginning of ripening","Prunus avium","Prunus avium Germersdorfer"
602,222,60,41,2005.07317073171,"Beginning of flowering ","Prunus avium","Prunus avium Germersdorfer"
602,222,11,4,2014,"Leaf unfolding (first visible leaf stalk)","Prunus avium","Prunus avium Germersdorfer"
602,222,69,39,2007.66666666667,"End of flowering","Prunus avium","Prunus avium Germersdorfer"
602,222,94,5,2003,"Autumnal coloring of leaves (50%)","Prunus avium","Prunus avium Germersdorfer"
602,222,65,39,2007.61538461538,"Full flowering","Prunus avium","Prunus avium Germersdorfer"
603,222,94,16,2006.4375,"Autumnal coloring of leaves (50%)","Prunus avium","Prunus avium Hedelfinger"
603,222,69,33,2007.84848484848,"End of flowering","Prunus avium","Prunus avium Hedelfinger"
603,222,97,2,2014,"End of autumnal leaf fall (95% fallen)","Prunus avium","Prunus avium Hedelfinger"
603,222,100,25,2006.64,"Harvest","Prunus avium","Prunus avium Hedelfinger"
603,222,81,32,2008.03125,"Beginning of ripening","Prunus avium","Prunus avium Hedelfinger"
603,222,87,4,2014,"Fruits ripe for picking","Prunus avium","Prunus avium Hedelfinger"
603,222,65,35,2006.74285714286,"Full flowering","Prunus avium","Prunus avium Hedelfinger"
603,222,96,2,2014,"Coloring of leaves (100%)","Prunus avium","Prunus avium Hedelfinger"
603,222,95,15,2006.8,"50 % autumnal leaf fall","Prunus avium","Prunus avium Hedelfinger"
603,222,60,39,2006.79487179487,"Beginning of flowering ","Prunus avium","Prunus avium Hedelfinger"
604,222,100,1,1988,"Harvest","Prunus avium","Prunus avium Stella"
604,222,65,1,1988,"Full flowering","Prunus avium","Prunus avium Stella"
604,222,60,1,1988,"Beginning of flowering ","Prunus avium","Prunus avium Stella"
604,222,81,1,1988,"Beginning of ripening","Prunus avium","Prunus avium Stella"
604,222,69,1,1988,"End of flowering","Prunus avium","Prunus avium Stella"
605,223,65,4,1969.75,"Full flowering","Prunus cerasus","Lotova"
605,223,69,3,1975,"End of flowering","Prunus cerasus","Lotova"
605,223,94,1,2005,"Autumnal coloring of leaves (50%)","Prunus cerasus","Lotova"
605,223,81,5,1966,"Beginning of ripening","Prunus cerasus","Lotova"
605,223,100,5,1966,"Harvest","Prunus cerasus","Lotova"
605,223,60,5,1966.2,"Beginning of flowering ","Prunus cerasus","Lotova"
605,223,95,2,1981.5,"50 % autumnal leaf fall","Prunus cerasus","Lotova"
606,223,96,2,2014,"Coloring of leaves (100%)","Prunus cerasus","Maraska"
606,223,65,42,2000.09523809524,"Full flowering","Prunus cerasus","Maraska"
606,223,95,19,1987.21052631579,"50 % autumnal leaf fall","Prunus cerasus","Maraska"
606,223,69,39,2000.07692307692,"End of flowering","Prunus cerasus","Maraska"
606,223,87,4,2014,"Fruits ripe for picking","Prunus cerasus","Maraska"
606,223,81,39,1998.46153846154,"Beginning of ripening","Prunus cerasus","Maraska"
606,223,100,30,1994.66666666667,"Harvest","Prunus cerasus","Maraska"
606,223,60,44,1999.52272727273,"Beginning of flowering ","Prunus cerasus","Maraska"
606,223,97,2,2014,"End of autumnal leaf fall (95% fallen)","Prunus cerasus","Maraska"
606,223,94,17,1990.82352941176,"Autumnal coloring of leaves (50%)","Prunus cerasus","Maraska"
607,222,95,2,2011,"50 % autumnal leaf fall","Prunus avium","Prunus avium Bovenden"
607,222,65,1,2010,"Full flowering","Prunus avium","Prunus avium Bovenden"
607,222,11,3,2011,"Leaf unfolding (first visible leaf stalk)","Prunus avium","Prunus avium Bovenden"
607,222,94,1,2010,"Autumnal coloring of leaves (50%)","Prunus avium","Prunus avium Bovenden"
607,222,60,2,2010.5,"Beginning of flowering ","Prunus avium","Prunus avium Bovenden"
608,222,94,1,2010,"Autumnal coloring of leaves (50%)","Prunus avium","Prunus avium Lutter"
608,222,65,1,2010,"Full flowering","Prunus avium","Prunus avium Lutter"
